symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2019-03-14 00:00:00+00:00,114.59,115.2,114.33,114.54,30763367,109.2600725405,109.8416995957,109.0121659269,109.2123981917,30763367,0.0,1.0
MSFT,2019-03-15 00:00:00+00:00,115.91,117.25,114.59,115.34,54630661,110.5186753484,111.7963478958,109.2600725405,109.9751877723,54630661,0.0,1.0
MSFT,2019-03-18 00:00:00+00:00,117.57,117.61,116.05,116.17,31207596,112.101463728,112.139603207,110.652163525,110.7665819621,31207596,0.0,1.0
MSFT,2019-03-19 00:00:00+00:00,117.65,118.44,116.99,118.09,37588697,112.177742686,112.9309973968,111.5484412821,112.5972769553,37588697,0.0,1.0
MSFT,2019-03-20 00:00:00+00:00,117.52,118.75,116.71,117.39,28113343,112.0537893792,113.2265783593,111.2814649289,111.9298360724,28113343,0.0,1.0
MSFT,2019-03-21 00:00:00+00:00,120.22,120.82,117.09,117.14,29854446,114.6282042135,115.2002963989,111.6437899797,111.6914643285,29854446,0.0,1.0
MSFT,2019-03-22 00:00:00+00:00,117.05,119.59,117.04,119.5,33624528,111.6056505006,114.0275074188,111.5961156309,113.941693591,33624528,0.0,1.0
MSFT,2019-03-25 00:00:00+00:00,117.66,118.01,116.32,116.56,27067117,112.1872775558,112.5209979973,110.9096050084,111.1384418826,27067117,0.0,1.0
MSFT,2019-03-26 00:00:00+00:00,117.91,118.71,116.85,118.62,26097665,112.4256492997,113.1884388802,111.4149531055,113.1026250524,26097665,0.0,1.0
MSFT,2019-03-27 00:00:00+00:00,116.77,118.21,115.52,117.88,22733427,111.3386741475,112.7116953924,110.1468154279,112.3970446904,22733427,0.0,1.0
MSFT,2019-03-28 00:00:00+00:00,116.93,117.58,116.13,117.44,18334755,111.4912320636,112.1109985977,110.728442483,111.9775104211,18334755,0.0,1.0
MSFT,2019-03-29 00:00:00+00:00,117.94,118.32,116.96,118.07,25399752,112.454253909,112.8165789597,111.5198366728,112.5782072158,25399752,0.0,1.0
MSFT,2019-04-01 00:00:00+00:00,119.02,119.11,118.1,118.95,22789103,113.4840198427,113.5698336705,112.6068118251,113.4172757544,22789103,0.0,1.0
MSFT,2019-04-02 00:00:00+00:00,119.19,119.48,118.52,119.06,18142297,113.6461126285,113.9226238515,113.0072763549,113.5221593217,18142297,0.0,1.0
