symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
BRK-B,2019-03-27 00:00:00+00:00,199.21,201.2,198.23,200.72,3619200,199.21,201.2,198.23,200.72,3619200,0.0,1.0
BRK-B,2019-03-28 00:00:00+00:00,200.66,200.75,198.4,199.4,3233600,200.66,200.75,198.4,199.4,3233600,0.0,1.0
BRK-B,2019-03-29 00:00:00+00:00,200.89,201.7,200.03,201.34,4619400,200.89,201.7,200.03,201.34,4619400,0.0,1.0
BRK-B,2019-04-01 00:00:00+00:00,205.0,205.3,202.0,202.16,4671600,205.0,205.3,202.0,202.16,4671600,0.0,1.0
BRK-B,2019-04-02 00:00:00+00:00,203.88,205.43,203.59,204.91,2599500,203.88,205.43,203.59,204.91,2599500,0.0,1.0
BRK-B,2019-04-03 00:00:00+00:00,203.67,205.7,202.9,205.46,2864500,203.67,205.7,202.9,205.46,2864500,0.0,1.0
BRK-B,2019-04-04 00:00:00+00:00,204.1,204.94,202.79,203.26,2436500,204.1,204.94,202.79,203.26,2436500,0.0,1.0
BRK-B,2019-04-05 00:00:00+00:00,205.33,205.53,203.1,204.12,3363500,205.33,205.53,203.1,204.12,3363500,0.0,1.0
BRK-B,2019-04-08 00:00:00+00:00,205.25,205.64,203.97,205.14,2624000,205.25,205.64,203.97,205.14,2624000,0.0,1.0
BRK-B,2019-04-09 00:00:00+00:00,204.92,204.97,203.59,204.84,2589700,204.92,204.97,203.59,204.84,2589700,0.0,1.0
BRK-B,2019-04-10 00:00:00+00:00,204.52,205.23,203.6,205.12,2632200,204.52,205.23,203.6,205.12,2632200,0.0,1.0
BRK-B,2019-04-11 00:00:00+00:00,206.67,207.09,204.27,204.76,2988300,206.67,207.09,204.27,204.76,2988300,0.0,1.0
BRK-B,2019-04-12 00:00:00+00:00,210.56,211.67,207.58,208.08,4778900,210.56,211.67,207.58,208.08,4778900,0.0,1.0
BRK-B,2019-04-15 00:00:00+00:00,209.74,210.55,207.76,210.52,2587500,209.74,210.55,207.76,210.52,2587500,0.0,1.0
BRK-B,2019-04-16 00:00:00+00:00,211.8,211.84,210.0,210.15,2644800,211.8,211.84,210.0,210.15,2644800,0.0,1.0
BRK-B,2019-04-17 00:00:00+00:00,210.37,212.49,209.68,212.39,2883000,210.37,212.49,209.68,212.39,2883000,0.0,1.0
BRK-B,2019-04-18 00:00:00+00:00,209.99,211.43,209.73,210.96,2590900,209.99,211.43,209.73,210.96,2590900,0.0,1.0
BRK-B,2019-04-22 00:00:00+00:00,209.49,210.37,208.88,209.5,1929100,209.49,210.37,208.88,209.5,1929100,0.0,1.0
BRK-B,2019-04-23 00:00:00+00:00,211.61,211.88,208.89,209.5,3446300,211.61,211.88,208.89,209.5,3446300,0.0,1.0
BRK-B,2019-04-24 00:00:00+00:00,210.57,212.02,210.23,211.55,3208500,210.57,212.02,210.23,211.55,3208500,0.0,1.0
BRK-B,2019-04-25 00:00:00+00:00,211.95,212.67,209.34,209.62,3122100,211.95,212.67,209.34,209.62,3122100,0.0,1.0
BRK-B,2019-04-26 00:00:00+00:00,214.22,214.22,211.81,211.85,3155400,214.22,214.22,211.81,211.85,3155400,0.0,1.0
BRK-B,2019-04-29 00:00:00+00:00,216.58,217.22,214.6,214.92,3467600,216.58,217.22,214.6,214.92,3467600,0.0,1.0
BRK-B,2019-04-30 00:00:00+00:00,216.71,217.32,214.7,217.32,3611100,216.71,217.32,214.7,217.32,3611100,0.0,1.0
BRK-B,2019-05-01 00:00:00+00:00,216.71,218.79,216.49,217.22,3769200,216.71,218.79,216.49,217.22,3769200,0.0,1.0
BRK-B,2019-05-02 00:00:00+00:00,215.93,217.7,215.17,217.19,2646700,215.93,217.7,215.17,217.19,2646700,0.0,1.0
BRK-B,2019-05-03 00:00:00+00:00,218.6,219.16,216.87,217.14,3382600,218.6,219.16,216.87,217.14,3382600,0.0,1.0
BRK-B,2019-05-06 00:00:00+00:00,213.16,215.51,211.54,214.69,5657200,213.16,215.51,211.54,214.69,5657200,0.0,1.0
BRK-B,2019-05-07 00:00:00+00:00,209.43,211.6,207.41,211.34,5266700,209.43,211.6,207.41,211.34,5266700,0.0,1.0
BRK-B,2019-05-08 00:00:00+00:00,209.29,211.72,207.6,208.26,3838200,209.29,211.72,207.6,208.26,3838200,0.0,1.0
BRK-B,2019-05-09 00:00:00+00:00,208.56,208.92,204.39,207.34,4251300,208.56,208.92,204.39,207.34,4251300,0.0,1.0
BRK-B,2019-05-10 00:00:00+00:00,209.02,209.29,204.31,207.89,4075700,209.02,209.29,204.31,207.89,4075700,0.0,1.0
BRK-B,2019-05-13 00:00:00+00:00,205.01,205.91,204.3,204.96,5185800,205.01,205.91,204.3,204.96,5185800,0.0,1.0
BRK-B,2019-05-14 00:00:00+00:00,203.69,206.82,203.45,205.67,4005200,203.69,206.82,203.45,205.67,4005200,0.0,1.0
BRK-B,2019-05-15 00:00:00+00:00,202.98,204.13,201.39,202.79,4024300,202.98,204.13,201.39,202.79,4024300,0.0,1.0
BRK-B,2019-05-16 00:00:00+00:00,204.63,206.66,203.9,203.9,3074000,204.63,206.66,203.9,203.9,3074000,0.0,1.0
BRK-B,2019-05-17 00:00:00+00:00,203.27,205.46,202.45,203.0,4614600,203.27,205.46,202.45,203.0,4614600,0.0,1.0
BRK-B,2019-05-20 00:00:00+00:00,202.73,203.18,201.75,202.64,2645300,202.73,203.18,201.75,202.64,2645300,0.0,1.0
BRK-B,2019-05-21 00:00:00+00:00,203.36,203.99,202.5,203.16,2664400,203.36,203.99,202.5,203.16,2664400,0.0,1.0
BRK-B,2019-05-22 00:00:00+00:00,202.6,203.49,201.7,202.72,2775700,202.6,203.49,201.7,202.72,2775700,0.0,1.0
BRK-B,2019-05-23 00:00:00+00:00,201.3,202.18,199.32,200.8,4737400,201.3,202.18,199.32,200.8,4737400,0.0,1.0
BRK-B,2019-05-24 00:00:00+00:00,201.69,202.12,200.79,202.12,3314300,201.69,202.12,200.79,202.12,3314300,0.0,1.0
BRK-B,2019-05-28 00:00:00+00:00,199.7,202.41,199.52,202.05,6914900,199.7,202.41,199.52,202.05,6914900,0.0,1.0
BRK-B,2019-05-29 00:00:00+00:00,198.52,199.49,197.34,198.95,4625700,198.52,199.49,197.34,198.95,4625700,0.0,1.0
BRK-B,2019-05-30 00:00:00+00:00,199.74,200.21,198.76,199.06,3646300,199.74,200.21,198.76,199.06,3646300,0.0,1.0
BRK-B,2019-05-31 00:00:00+00:00,197.42,198.83,197.08,198.32,3685200,197.42,198.83,197.08,198.32,3685200,0.0,1.0
BRK-B,2019-06-03 00:00:00+00:00,198.56,198.92,196.89,197.62,3978100,198.56,198.92,196.89,197.62,3978100,0.0,1.0
BRK-B,2019-06-04 00:00:00+00:00,201.59,201.65,199.57,200.63,4112600,201.59,201.65,199.57,200.63,4112600,0.0,1.0
BRK-B,2019-06-05 00:00:00+00:00,203.3,203.35,200.91,202.38,3210600,203.3,203.35,200.91,202.38,3210600,0.0,1.0
BRK-B,2019-06-06 00:00:00+00:00,204.77,205.39,202.54,202.9,3005200,204.77,205.39,202.54,202.9,3005200,0.0,1.0
BRK-B,2019-06-07 00:00:00+00:00,205.81,206.54,204.8,204.95,2672000,205.81,206.54,204.8,204.95,2672000,0.0,1.0
BRK-B,2019-06-10 00:00:00+00:00,207.16,208.08,206.46,207.12,2865546,207.16,208.08,206.46,207.12,2865546,0.0,1.0
BRK-B,2019-06-11 00:00:00+00:00,206.63,208.99,206.0,208.5,2545700,206.63,208.99,206.0,208.5,2545700,0.0,1.0
BRK-B,2019-06-12 00:00:00+00:00,204.57,206.6,203.92,206.2,2835900,204.57,206.6,203.92,206.2,2835900,0.0,1.0
BRK-B,2019-06-13 00:00:00+00:00,204.99,205.76,204.3,204.46,2257600,204.99,205.76,204.3,204.46,2257600,0.0,1.0
BRK-B,2019-06-14 00:00:00+00:00,205.16,205.85,203.85,204.87,2512400,205.16,205.85,203.85,204.87,2512400,0.0,1.0
BRK-B,2019-06-17 00:00:00+00:00,203.48,205.85,203.16,205.85,2820000,203.48,205.85,203.16,205.85,2820000,0.0,1.0
BRK-B,2019-06-18 00:00:00+00:00,206.01,206.46,203.98,204.47,3625600,206.01,206.46,203.98,204.47,3625600,0.0,1.0
BRK-B,2019-06-19 00:00:00+00:00,206.75,208.31,206.14,206.36,3320746,206.75,208.31,206.14,206.36,3320746,0.0,1.0
BRK-B,2019-06-20 00:00:00+00:00,208.04,208.75,206.04,208.51,3836900,208.04,208.75,206.04,208.51,3836900,0.0,1.0
BRK-B,2019-06-21 00:00:00+00:00,206.21,208.72,206.03,208.43,5994400,206.21,208.72,206.03,208.43,5994400,0.0,1.0
BRK-B,2019-06-24 00:00:00+00:00,206.85,207.59,205.96,206.39,3164000,206.85,207.59,205.96,206.39,3164000,0.0,1.0
BRK-B,2019-06-25 00:00:00+00:00,208.07,208.48,206.8,207.41,3727400,208.07,208.48,206.8,207.41,3727400,0.0,1.0
BRK-B,2019-06-26 00:00:00+00:00,208.51,210.0,208.21,208.28,3937800,208.51,210.0,208.21,208.28,3937800,0.0,1.0
BRK-B,2019-06-27 00:00:00+00:00,212.02,212.54,208.81,208.97,4182500,212.02,212.54,208.81,208.97,4182500,0.0,1.0
BRK-B,2019-06-28 00:00:00+00:00,213.17,213.33,211.32,213.0,7472400,213.17,213.33,211.32,213.0,7472400,0.0,1.0
BRK-B,2019-07-01 00:00:00+00:00,214.62,215.21,213.21,214.25,3462600,214.62,215.21,213.21,214.25,3462600,0.0,1.0
BRK-B,2019-07-02 00:00:00+00:00,214.54,215.59,213.4,214.38,3054400,214.54,215.59,213.4,214.38,3054400,0.0,1.0
BRK-B,2019-07-03 00:00:00+00:00,215.16,215.25,212.66,215.0,2489100,215.16,215.25,212.66,215.0,2489100,0.0,1.0
BRK-B,2019-07-05 00:00:00+00:00,215.25,215.77,213.9,215.13,3324200,215.25,215.77,213.9,215.13,3324200,0.0,1.0
BRK-B,2019-07-08 00:00:00+00:00,215.13,215.8,213.91,214.0,2978400,215.13,215.8,213.91,214.0,2978400,0.0,1.0
BRK-B,2019-07-09 00:00:00+00:00,214.75,214.92,212.97,213.02,2687000,214.75,214.92,212.97,213.02,2687000,0.0,1.0
BRK-B,2019-07-10 00:00:00+00:00,214.03,216.58,213.77,215.21,3705000,214.03,216.58,213.77,215.21,3705000,0.0,1.0
BRK-B,2019-07-11 00:00:00+00:00,213.17,214.55,212.98,214.31,3119600,213.17,214.55,212.98,214.31,3119600,0.0,1.0
BRK-B,2019-07-12 00:00:00+00:00,214.1,214.19,212.51,213.2,2360500,214.1,214.19,212.51,213.2,2360500,0.0,1.0
BRK-B,2019-07-15 00:00:00+00:00,213.54,214.44,212.82,214.44,2715300,213.54,214.44,212.82,214.44,2715300,0.0,1.0
BRK-B,2019-07-16 00:00:00+00:00,212.88,215.04,212.78,214.29,2709300,212.88,215.04,212.78,214.29,2709300,0.0,1.0
BRK-B,2019-07-17 00:00:00+00:00,207.45,212.96,207.41,212.52,4324400,207.45,212.96,207.41,212.52,4324400,0.0,1.0
BRK-B,2019-07-18 00:00:00+00:00,207.98,209.09,207.12,207.52,3610600,207.98,209.09,207.12,207.52,3610600,0.0,1.0
BRK-B,2019-07-19 00:00:00+00:00,205.97,208.25,205.65,208.11,3513100,205.97,208.25,205.65,208.11,3513100,0.0,1.0
BRK-B,2019-07-22 00:00:00+00:00,204.84,206.16,204.36,205.34,3083900,204.84,206.16,204.36,205.34,3083900,0.0,1.0
BRK-B,2019-07-23 00:00:00+00:00,206.46,206.63,204.92,205.51,2846200,206.46,206.63,204.92,205.51,2846200,0.0,1.0
BRK-B,2019-07-24 00:00:00+00:00,207.97,208.01,205.63,205.74,3105200,207.97,208.01,205.63,205.74,3105200,0.0,1.0
BRK-B,2019-07-25 00:00:00+00:00,207.9,208.37,206.53,208.37,3022282,207.9,208.37,206.53,208.37,3022282,0.0,1.0
BRK-B,2019-07-26 00:00:00+00:00,209.9,210.03,206.75,207.82,3654600,209.9,210.03,206.75,207.82,3654600,0.0,1.0
BRK-B,2019-07-29 00:00:00+00:00,208.61,210.0,208.42,210.0,2834100,208.61,210.0,208.42,210.0,2834100,0.0,1.0
BRK-B,2019-07-30 00:00:00+00:00,207.81,208.36,206.86,207.89,1977500,207.81,208.36,206.86,207.89,1977500,0.0,1.0
BRK-B,2019-07-31 00:00:00+00:00,205.43,209.5,205.3,207.8,4631800,205.43,209.5,205.3,207.8,4631800,0.0,1.0
BRK-B,2019-08-01 00:00:00+00:00,201.71,206.98,201.49,205.63,4823100,201.71,206.98,201.49,205.63,4823100,0.0,1.0
BRK-B,2019-08-02 00:00:00+00:00,202.67,204.43,199.42,201.79,5695300,202.67,204.43,199.42,201.79,5695300,0.0,1.0
BRK-B,2019-08-05 00:00:00+00:00,197.73,201.1,197.16,199.9,7606200,197.73,201.1,197.16,199.9,7606200,0.0,1.0
BRK-B,2019-08-06 00:00:00+00:00,200.55,200.93,197.9,199.61,5500500,200.55,200.93,197.9,199.61,5500500,0.0,1.0
BRK-B,2019-08-07 00:00:00+00:00,198.21,199.3,195.4,198.56,5325600,198.21,199.3,195.4,198.56,5325600,0.0,1.0
BRK-B,2019-08-08 00:00:00+00:00,200.52,200.87,198.12,199.93,4143400,200.52,200.87,198.12,199.93,4143400,0.0,1.0
BRK-B,2019-08-09 00:00:00+00:00,199.05,200.55,197.67,200.19,4334400,199.05,200.55,197.67,200.19,4334400,0.0,1.0
BRK-B,2019-08-12 00:00:00+00:00,197.18,199.47,196.91,197.61,2538800,197.18,199.47,196.91,197.61,2538800,0.0,1.0
BRK-B,2019-08-13 00:00:00+00:00,198.78,201.0,196.5,197.46,3913600,198.78,201.0,196.5,197.46,3913600,0.0,1.0
BRK-B,2019-08-14 00:00:00+00:00,195.81,197.25,195.61,195.78,5838200,195.81,197.25,195.61,195.78,5838200,0.0,1.0
BRK-B,2019-08-15 00:00:00+00:00,198.31,199.04,196.38,197.08,4642900,198.31,199.04,196.38,197.08,4642900,0.0,1.0
BRK-B,2019-08-16 00:00:00+00:00,199.72,200.88,198.55,200.5,4796046,199.72,200.88,198.55,200.5,4796046,0.0,1.0
BRK-B,2019-08-19 00:00:00+00:00,200.94,203.1,200.38,202.72,4216500,200.94,203.1,200.38,202.72,4216500,0.0,1.0
BRK-B,2019-08-20 00:00:00+00:00,198.15,200.29,198.02,200.27,4043000,198.15,200.29,198.02,200.27,4043000,0.0,1.0
BRK-B,2019-08-21 00:00:00+00:00,199.24,199.77,198.7101,199.01,3532077,199.24,199.77,198.7101,199.01,3532077,0.0,1.0
BRK-B,2019-08-22 00:00:00+00:00,201.01,201.87,199.8,199.8,3214300,201.01,201.87,199.8,199.8,3214300,0.0,1.0
BRK-B,2019-08-23 00:00:00+00:00,197.16,200.92,195.96,200.19,5946700,197.16,200.92,195.96,200.19,5946700,0.0,1.0
BRK-B,2019-08-26 00:00:00+00:00,200.2,200.2,197.44,198.7,3094900,200.2,200.2,197.44,198.7,3094900,0.0,1.0
BRK-B,2019-08-27 00:00:00+00:00,198.35,201.3,198.04,200.76,3069000,198.35,201.3,198.04,200.76,3069000,0.0,1.0
BRK-B,2019-08-28 00:00:00+00:00,200.45,200.57,197.53,198.02,3404900,200.45,200.57,197.53,198.02,3404900,0.0,1.0
BRK-B,2019-08-29 00:00:00+00:00,203.2,203.8,201.66,201.71,3328100,203.2,203.8,201.66,201.71,3328100,0.0,1.0
BRK-B,2019-08-30 00:00:00+00:00,203.41,204.35,202.73,204.02,3632000,203.41,204.35,202.73,204.02,3632000,0.0,1.0
BRK-B,2019-09-03 00:00:00+00:00,200.9,201.83,200.19,201.19,3637000,200.9,201.83,200.19,201.19,3637000,0.0,1.0
BRK-B,2019-09-04 00:00:00+00:00,202.19,202.94,201.3,202.73,3209100,202.19,202.94,201.3,202.73,3209100,0.0,1.0
BRK-B,2019-09-05 00:00:00+00:00,204.24,206.22,203.77,204.13,3968800,204.24,206.22,203.77,204.13,3968800,0.0,1.0
BRK-B,2019-09-06 00:00:00+00:00,204.73,205.15,203.86,204.44,3409400,204.73,205.15,203.86,204.44,3409400,0.0,1.0
BRK-B,2019-09-09 00:00:00+00:00,206.62,207.8,205.2,205.51,4565000,206.62,207.8,205.2,205.51,4565000,0.0,1.0
BRK-B,2019-09-10 00:00:00+00:00,208.31,208.31,206.13,207.31,3878300,208.31,208.31,206.13,207.31,3878300,0.0,1.0
BRK-B,2019-09-11 00:00:00+00:00,210.91,210.93,207.53,208.27,4437300,210.91,210.93,207.53,208.27,4437300,0.0,1.0
BRK-B,2019-09-12 00:00:00+00:00,211.37,212.68,210.72,211.0,4598400,211.37,212.68,210.72,211.0,4598400,0.0,1.0
BRK-B,2019-09-13 00:00:00+00:00,213.61,214.58,212.22,212.24,4244700,213.61,214.58,212.22,212.24,4244700,0.0,1.0
BRK-B,2019-09-16 00:00:00+00:00,210.33,212.1,209.94,212.06,3472600,210.33,212.1,209.94,212.06,3472600,0.0,1.0
BRK-B,2019-09-17 00:00:00+00:00,210.15,211.16,208.68,210.35,3862700,210.15,211.16,208.68,210.35,3862700,0.0,1.0
BRK-B,2019-09-18 00:00:00+00:00,210.9,211.32,209.12,209.89,2732800,210.9,211.32,209.12,209.89,2732800,0.0,1.0
BRK-B,2019-09-19 00:00:00+00:00,209.22,211.44,208.9,210.78,2735500,209.22,211.44,208.9,210.78,2735500,0.0,1.0
BRK-B,2019-09-20 00:00:00+00:00,208.12,210.37,207.27,210.37,10700800,208.12,210.37,207.27,210.37,10700800,0.0,1.0
BRK-B,2019-09-23 00:00:00+00:00,207.96,208.53,206.4,207.02,3075800,207.96,208.53,206.4,207.02,3075800,0.0,1.0
BRK-B,2019-09-24 00:00:00+00:00,206.4,208.89,205.74,208.17,3709800,206.4,208.89,205.74,208.17,3709800,0.0,1.0
BRK-B,2019-09-25 00:00:00+00:00,208.11,209.44,206.23,206.5,3291900,208.11,209.44,206.23,206.5,3291900,0.0,1.0
BRK-B,2019-09-26 00:00:00+00:00,206.9,208.19,206.35,208.19,2823000,206.9,208.19,206.35,208.19,2823000,0.0,1.0
BRK-B,2019-09-27 00:00:00+00:00,207.45,208.64,206.54,207.73,2843500,207.45,208.64,206.54,207.73,2843500,0.0,1.0
BRK-B,2019-09-30 00:00:00+00:00,208.02,208.7,207.53,207.77,3167500,208.02,208.7,207.53,207.77,3167500,0.0,1.0
BRK-B,2019-10-01 00:00:00+00:00,206.71,209.66,206.44,208.94,3511800,206.71,209.66,206.44,208.94,3511800,0.0,1.0
BRK-B,2019-10-02 00:00:00+00:00,203.1,206.09,202.38,206.09,5938500,203.1,206.09,202.38,206.09,5938500,0.0,1.0
BRK-B,2019-10-03 00:00:00+00:00,204.98,205.09,201.33,202.65,4307600,204.98,205.09,201.33,202.65,4307600,0.0,1.0
BRK-B,2019-10-04 00:00:00+00:00,208.08,208.28,205.05,205.09,3571900,208.08,208.28,205.05,205.09,3571900,0.0,1.0
BRK-B,2019-10-07 00:00:00+00:00,207.24,209.6,206.19,207.36,2720600,207.24,209.6,206.19,207.36,2720600,0.0,1.0
BRK-B,2019-10-08 00:00:00+00:00,204.09,206.14,203.93,205.62,4185500,204.09,206.14,203.93,205.62,4185500,0.0,1.0
BRK-B,2019-10-09 00:00:00+00:00,206.69,207.23,204.73,204.94,3206900,206.69,207.23,204.73,204.94,3206900,0.0,1.0
BRK-B,2019-10-10 00:00:00+00:00,206.86,208.19,206.08,206.37,2979200,206.86,208.19,206.08,206.37,2979200,0.0,1.0
BRK-B,2019-10-11 00:00:00+00:00,208.08,210.08,207.73,208.97,4408400,208.08,210.08,207.73,208.97,4408400,0.0,1.0
BRK-B,2019-10-14 00:00:00+00:00,207.91,208.07,206.93,208.01,1902600,207.91,208.07,206.93,208.01,1902600,0.0,1.0
BRK-B,2019-10-15 00:00:00+00:00,209.38,210.15,207.57,207.73,3055400,209.38,210.15,207.57,207.73,3055400,0.0,1.0
BRK-B,2019-10-16 00:00:00+00:00,209.29,209.97,208.37,208.37,3233900,209.29,209.97,208.37,208.37,3233900,0.0,1.0
BRK-B,2019-10-17 00:00:00+00:00,208.62,209.98,208.51,209.26,3575400,208.62,209.98,208.51,209.26,3575400,0.0,1.0
BRK-B,2019-10-18 00:00:00+00:00,208.76,209.62,208.2,208.45,3581400,208.76,209.62,208.2,208.45,3581400,0.0,1.0
BRK-B,2019-10-21 00:00:00+00:00,211.49,211.54,209.76,210.0,3337300,211.49,211.54,209.76,210.0,3337300,0.0,1.0
BRK-B,2019-10-22 00:00:00+00:00,210.62,211.97,210.47,211.03,2716800,210.62,211.97,210.47,211.03,2716800,0.0,1.0
BRK-B,2019-10-23 00:00:00+00:00,210.96,211.01,209.54,210.5,2413800,210.96,211.01,209.54,210.5,2413800,0.0,1.0
BRK-B,2019-10-24 00:00:00+00:00,210.26,211.32,209.72,211.16,3147200,210.26,211.32,209.72,211.16,3147200,0.0,1.0
BRK-B,2019-10-25 00:00:00+00:00,211.8,212.33,209.75,209.87,2539200,211.8,212.33,209.75,209.87,2539200,0.0,1.0
BRK-B,2019-10-28 00:00:00+00:00,212.86,213.34,212.14,212.31,3521900,212.86,213.34,212.14,212.31,3521900,0.0,1.0
BRK-B,2019-10-29 00:00:00+00:00,213.01,213.17,211.61,212.38,2630400,213.01,213.17,211.61,212.38,2630400,0.0,1.0
BRK-B,2019-10-30 00:00:00+00:00,213.25,213.43,211.67,212.99,3296900,213.25,213.43,211.67,212.99,3296900,0.0,1.0
BRK-B,2019-10-31 00:00:00+00:00,212.58,213.71,211.54,213.01,4305500,212.58,213.71,211.54,213.01,4305500,0.0,1.0
BRK-B,2019-11-01 00:00:00+00:00,215.83,216.63,213.4,213.55,4777800,215.83,216.63,213.4,213.55,4777800,0.0,1.0
BRK-B,2019-11-04 00:00:00+00:00,217.98,218.62,216.98,217.77,4149200,217.98,218.62,216.98,217.77,4149200,0.0,1.0
BRK-B,2019-11-05 00:00:00+00:00,220.88,221.68,218.43,218.69,5321800,220.88,221.68,218.43,218.69,5321800,0.0,1.0
BRK-B,2019-11-06 00:00:00+00:00,222.0,222.03,220.11,221.09,3662900,222.0,222.03,220.11,221.09,3662900,0.0,1.0
BRK-B,2019-11-07 00:00:00+00:00,222.74,223.37,221.67,222.81,4394900,222.74,223.37,221.67,222.81,4394900,0.0,1.0
BRK-B,2019-11-08 00:00:00+00:00,221.31,223.0,219.89,222.75,3346100,221.31,223.0,219.89,222.75,3346100,0.0,1.0
BRK-B,2019-11-11 00:00:00+00:00,220.85,221.09,219.87,220.2,2380400,220.85,221.09,219.87,220.2,2380400,0.0,1.0
BRK-B,2019-11-12 00:00:00+00:00,220.89,222.19,220.54,220.98,2657700,220.89,222.19,220.54,220.98,2657700,0.0,1.0
BRK-B,2019-11-13 00:00:00+00:00,219.77,220.27,218.61,219.72,3190700,219.77,220.27,218.61,219.72,3190700,0.0,1.0
BRK-B,2019-11-14 00:00:00+00:00,219.36,219.87,217.91,219.77,2831200,219.36,219.87,217.91,219.77,2831200,0.0,1.0
BRK-B,2019-11-15 00:00:00+00:00,219.74,220.43,218.74,220.18,3477000,219.74,220.43,218.74,220.18,3477000,0.0,1.0
BRK-B,2019-11-18 00:00:00+00:00,219.35,220.05,218.39,219.95,3894200,219.35,220.05,218.39,219.95,3894200,0.0,1.0
BRK-B,2019-11-19 00:00:00+00:00,219.03,220.0,218.78,219.93,3378100,219.03,220.0,218.78,219.93,3378100,0.0,1.0
BRK-B,2019-11-20 00:00:00+00:00,217.48,218.37,216.01,218.01,4966000,217.48,218.37,216.01,218.01,4966000,0.0,1.0
BRK-B,2019-11-21 00:00:00+00:00,216.63,217.71,216.3,217.3,3707600,216.63,217.71,216.3,217.3,3707600,0.0,1.0
BRK-B,2019-11-22 00:00:00+00:00,217.96,217.99,216.8,216.96,2392800,217.96,217.99,216.8,216.96,2392800,0.0,1.0
BRK-B,2019-11-25 00:00:00+00:00,219.06,219.39,218.26,218.74,3648500,219.06,219.39,218.26,218.74,3648500,0.0,1.0
BRK-B,2019-11-26 00:00:00+00:00,218.9,219.2,217.72,219.11,3717800,218.9,219.2,217.72,219.11,3717800,0.0,1.0
BRK-B,2019-11-27 00:00:00+00:00,220.5,220.59,218.48,219.25,3945500,220.5,220.59,218.48,219.25,3945500,0.0,1.0
BRK-B,2019-11-29 00:00:00+00:00,220.3,220.58,219.83,220.5,2256500,220.3,220.58,219.83,220.5,2256500,0.0,1.0
BRK-B,2019-12-02 00:00:00+00:00,220.33,221.38,220.11,220.6,3888100,220.33,221.38,220.11,220.6,3888100,0.0,1.0
BRK-B,2019-12-03 00:00:00+00:00,218.08,218.9,216.4,218.82,4480100,218.08,218.9,216.4,218.82,4480100,0.0,1.0
BRK-B,2019-12-04 00:00:00+00:00,218.4,218.88,217.54,217.95,2667700,218.4,218.88,217.54,217.95,2667700,0.0,1.0
BRK-B,2019-12-05 00:00:00+00:00,219.6,219.75,218.05,218.99,2319300,219.6,219.75,218.05,218.99,2319300,0.0,1.0
BRK-B,2019-12-06 00:00:00+00:00,222.61,223.0,221.33,221.64,3447700,222.61,223.0,221.33,221.64,3447700,0.0,1.0
BRK-B,2019-12-09 00:00:00+00:00,221.38,223.3,221.19,222.71,2601000,221.38,223.3,221.19,222.71,2601000,0.0,1.0
BRK-B,2019-12-10 00:00:00+00:00,221.26,222.07,220.21,222.07,2688900,221.26,222.07,220.21,222.07,2688900,0.0,1.0
BRK-B,2019-12-11 00:00:00+00:00,222.57,222.65,221.01,221.21,3546600,222.57,222.65,221.01,221.21,3546600,0.0,1.0
BRK-B,2019-12-12 00:00:00+00:00,225.92,226.52,222.53,222.88,5121900,225.92,226.52,222.53,222.88,5121900,0.0,1.0
BRK-B,2019-12-13 00:00:00+00:00,225.37,226.5,223.96,225.92,3160500,225.37,226.5,223.96,225.92,3160500,0.0,1.0
BRK-B,2019-12-16 00:00:00+00:00,226.85,227.81,226.29,226.77,4278800,226.85,227.81,226.29,226.77,4278800,0.0,1.0
BRK-B,2019-12-17 00:00:00+00:00,227.05,228.23,226.55,227.27,4867400,227.05,228.23,226.55,227.27,4867400,0.0,1.0
BRK-B,2019-12-18 00:00:00+00:00,225.01,227.2,224.89,227.06,5962300,225.01,227.2,224.89,227.06,5962300,0.0,1.0
BRK-B,2019-12-19 00:00:00+00:00,225.21,225.66,224.16,224.66,4432600,225.21,225.66,224.16,224.66,4432600,0.0,1.0
BRK-B,2019-12-20 00:00:00+00:00,226.31,227.8,225.56,226.24,11572200,226.31,227.8,225.56,226.24,11572200,0.0,1.0
BRK-B,2019-12-23 00:00:00+00:00,225.48,226.67,224.93,226.61,3504100,225.48,226.67,224.93,226.61,3504100,0.0,1.0
BRK-B,2019-12-24 00:00:00+00:00,225.47,225.65,224.88,225.24,961100,225.47,225.65,224.88,225.24,961100,0.0,1.0
BRK-B,2019-12-26 00:00:00+00:00,226.45,226.51,225.64,225.92,1725700,226.45,226.51,225.64,225.92,1725700,0.0,1.0
BRK-B,2019-12-27 00:00:00+00:00,226.14,226.97,225.57,226.86,2769400,226.14,226.97,225.57,226.86,2769400,0.0,1.0
BRK-B,2019-12-30 00:00:00+00:00,225.76,226.6,224.67,226.14,2769700,225.76,226.6,224.67,226.14,2769700,0.0,1.0
BRK-B,2019-12-31 00:00:00+00:00,226.5,226.72,225.14,226.16,3145200,226.5,226.72,225.14,226.16,3145200,0.0,1.0
BRK-B,2020-01-02 00:00:00+00:00,228.39,228.39,226.71,227.51,3764000,228.39,228.39,226.71,227.51,3764000,0.0,1.0
BRK-B,2020-01-03 00:00:00+00:00,226.18,227.43,225.48,225.69,3023900,226.18,227.43,225.48,225.69,3023900,0.0,1.0
